id,date,close_price,last_price,volume,value
29700767788386560,20230124,1.0,1.0,0.0,0.0
24163503352348524,20230125,3993.0,4000.0,0.0,0.0
24163503352348524,20221228,1.0,1.0,0.0,0.0
24163503352348524,20221231,1.0,1.0,0.0,0.0
24163503352348524,20230101,1.0,1.0,0.0,0.0
24163503352348524,20230102,1.0,1.0,0.0,0.0
24163503352348524,20230103,1.0,1.0,0.0,0.0
24163503352348524,20230104,1.0,1.0,0.0,0.0
24163503352348524,20230107,1.0,1.0,0.0,0.0
24163503352348524,20230108,1.0,1.0,0.0,0.0
24163503352348524,20230109,1.0,1.0,0.0,0.0
24163503352348524,20230110,1.0,1.0,0.0,0.0
24163503352348524,20230111,1.0,1.0,0.0,0.0
24163503352348524,20230114,1.0,1.0,0.0,0.0
24163503352348524,20230115,1.0,1.0,0.0,0.0
24163503352348524,20230116,1.0,1.0,0.0,0.0
24163503352348524,20230117,1.0,1.0,0.0,0.0
24163503352348524,20230118,1.0,1.0,0.0,0.0
24163503352348524,20230121,3993.0,4000.0,294.0,1173999000.0
24163503352348524,20230122,3993.0,4000.0,0.0,0.0
24163503352348524,20230123,3993.0,4000.0,0.0,0.0
24163503352348524,20230124,3993.0,4000.0,0.0,0.0
36686362622691801,20221226,1223.0,1223.0,0.0,0.0
36686362622691801,20230125,1500.0,1500.0,0.0,0.0
36686362622691801,20221228,1223.0,1223.0,0.0,0.0
36686362622691801,20221231,1223.0,1223.0,0.0,0.0
36686362622691801,20230101,1223.0,1223.0,0.0,0.0
36686362622691801,20230102,1223.0,1223.0,0.0,0.0
36686362622691801,20230103,1731.0,1731.0,500.0,865500000.0
36686362622691801,20230104,1731.0,1731.0,0.0,0.0
36686362622691801,20230107,1731.0,1731.0,0.0,0.0
36686362622691801,20230108,1731.0,1731.0,0.0,0.0
36686362622691801,20230109,1880.0,1880.0,10.0,18800000.0
36686362622691801,20230110,1880.0,1880.0,0.0,0.0
36686362622691801,20230111,1826.0,1826.0,500.0,913000000.0
36686362622691801,20230114,1826.0,1826.0,0.0,0.0
36686362622691801,20230115,1826.0,1826.0,0.0,0.0
36686362622691801,20230116,1826.0,1826.0,0.0,0.0
36686362622691801,20230117,1826.0,1826.0,0.0,0.0
36686362622691801,20230118,1826.0,1826.0,0.0,0.0
36686362622691801,20230121,1826.0,1826.0,0.0,0.0
36686362622691801,20230122,1500.0,1500.0,105.0,157500000.0
36686362622691801,20230123,1500.0,1500.0,0.0,0.0
36686362622691801,20230124,1500.0,1500.0,0.0,0.0
16208798706505050,20221226,1115.0,1115.0,0.0,0.0
16208798706505050,20230125,1283.0,1283.0,0.0,0.0
16208798706505050,20221228,1115.0,1115.0,0.0,0.0
16208798706505050,20221231,1115.0,1115.0,0.0,0.0
16208798706505050,20230101,1115.0,1115.0,0.0,0.0
16208798706505050,20230102,1115.0,1115.0,0.0,0.0
16208798706505050,20230103,1532.0,1532.0,550.0,842600000.0
16208798706505050,20230104,1532.0,1532.0,0.0,0.0
16208798706505050,20230107,1532.0,1532.0,0.0,0.0
16208798706505050,20230108,1730.0,1730.0,128.0,221500000.0
16208798706505050,20230109,1730.0,1730.0,0.0,0.0
16208798706505050,20230110,1730.0,1730.0,0.0,0.0
16208798706505050,20230111,1637.0,1627.0,510.0,834660000.0
16208798706505050,20230114,1637.0,1627.0,0.0,0.0
16208798706505050,20230115,1637.0,1627.0,0.0,0.0
16208798706505050,20230116,1344.0,1800.0,171.0,229750000.0
16208798706505050,20230117,1573.0,1558.0,72.0,113226000.0
16208798706505050,20230118,1573.0,1558.0,0.0,0.0
16208798706505050,20230121,1573.0,1558.0,0.0,0.0
16208798706505050,20230122,1573.0,1558.0,0.0,0.0
16208798706505050,20230123,1283.0,1283.0,9.0,11547000.0
16208798706505050,20230124,1283.0,1283.0,0.0,0.0
42962009004651378,20221226,786.0,786.0,0.0,0.0
42962009004651378,20230125,979.0,979.0,0.0,0.0
42962009004651378,20221228,786.0,786.0,0.0,0.0
42962009004651378,20221231,786.0,786.0,0.0,0.0
42962009004651378,20230101,786.0,786.0,0.0,0.0
42962009004651378,20230102,786.0,786.0,0.0,0.0
42962009004651378,20230103,786.0,786.0,0.0,0.0
42962009004651378,20230104,786.0,786.0,0.0,0.0
42962009004651378,20230107,786.0,786.0,0.0,0.0
42962009004651378,20230108,786.0,786.0,0.0,0.0
42962009004651378,20230109,786.0,786.0,0.0,0.0
42962009004651378,20230110,786.0,786.0,0.0,0.0
42962009004651378,20230111,1379.0,1379.0,500.0,689500000.0
42962009004651378,20230114,1379.0,1379.0,0.0,0.0
42962009004651378,20230115,1379.0,1379.0,0.0,0.0
42962009004651378,20230116,979.0,979.0,500.0,489500000.0
42962009004651378,20230117,979.0,979.0,0.0,0.0
42962009004651378,20230118,979.0,979.0,0.0,0.0
42962009004651378,20230121,979.0,979.0,0.0,0.0
42962009004651378,20230122,979.0,979.0,0.0,0.0
42962009004651378,20230123,979.0,979.0,0.0,0.0
42962009004651378,20230124,979.0,979.0,0.0,0.0
14097212807367528,20221226,49.0,50.0,14254.0,693250000.0
14097212807367528,20230125,54.0,58.0,38308.0,2063817000.0
14097212807367528,20221228,55.0,56.0,51430.0,2817376000.0
14097212807367528,20221231,54.0,54.0,26181.0,1426299000.0
14097212807367528,20230101,30.0,43.0,185502.0,5516891000.0
14097212807367528,20230102,49.0,56.0,114430.0,5570812000.0
14097212807367528,20230103,60.0,62.0,260261.0,15522550000.0
14097212807367528,20230104,66.0,70.0,139318.0,9213532000.0
14097212807367528,20230107,80.0,85.0,81268.0,6481013000.0
14097212807367528,20230108,122.0,125.0,58453.0,7106518000.0
14097212807367528,20230109,148.0,169.0,70950.0,10489233000.0
14097212807367528,20230110,162.0,165.0,35523.0,5766654000.0
14097212807367528,20230111,157.0,155.0,34472.0,5397724000.0
14097212807367528,20230114,151.0,156.0,19411.0,2936853000.0
14097212807367528,20230115,151.0,156.0,0.0,0.0
14097212807367528,20230116,167.0,170.0,44819.0,7474546000.0
14097212807367528,20230117,167.0,161.0,79507.0,13240124000.0
14097212807367528,20230118,151.0,145.0,31550.0,4778512000.0
14097212807367528,20230121,112.0,108.0,36906.0,4128469000.0
14097212807367528,20230122,76.0,100.0,107310.0,8198988000.0
14097212807367528,20230123,75.0,80.0,38674.0,2883689000.0
14097212807367528,20230124,73.0,75.0,16835.0,1234174000.0
39080879998519149,20221226,50.0,50.0,0.0,0.0
39080879998519149,20230125,39.0,10.0,1030.0,40300000.0
39080879998519149,20221228,50.0,50.0,0.0,0.0
39080879998519149,20221231,50.0,50.0,0.0,0.0
39080879998519149,20230101,50.0,50.0,0.0,0.0
39080879998519149,20230102,50.0,50.0,0.0,0.0
39080879998519149,20230103,50.0,50.0,0.0,0.0
39080879998519149,20230104,50.0,50.0,0.0,0.0
39080879998519149,20230107,50.0,50.0,0.0,0.0
39080879998519149,20230108,50.0,50.0,0.0,0.0
39080879998519149,20230109,50.0,50.0,0.0,0.0
39080879998519149,20230110,50.0,50.0,0.0,0.0
39080879998519149,20230111,50.0,50.0,0.0,0.0
39080879998519149,20230114,50.0,50.0,0.0,0.0
39080879998519149,20230115,50.0,50.0,0.0,0.0
39080879998519149,20230116,50.0,50.0,0.0,0.0
39080879998519149,20230117,50.0,50.0,0.0,0.0
39080879998519149,20230118,50.0,50.0,0.0,0.0
39080879998519149,20230121,50.0,50.0,0.0,0.0
39080879998519149,20230122,50.0,50.0,0.0,0.0
39080879998519149,20230123,50.0,50.0,0.0,0.0
39080879998519149,20230124,50.0,50.0,0.0,0.0
46455051095019977,20221226,960.0,960.0,0.0,0.0
46455051095019977,20230125,1659.0,1659.0,0.0,0.0
46455051095019977,20221228,960.0,960.0,0.0,0.0
46455051095019977,20221231,960.0,960.0,0.0,0.0
46455051095019977,20230101,960.0,960.0,0.0,0.0
46455051095019977,20230102,960.0,960.0,0.0,0.0
46455051095019977,20230103,1300.0,1300.0,14.0,18202000.0
46455051095019977,20230104,1300.0,1300.0,0.0,0.0
46455051095019977,20230107,1300.0,1300.0,0.0,0.0
46455051095019977,20230108,1300.0,1300.0,0.0,0.0
46455051095019977,20230109,1300.0,1300.0,0.0,0.0
46455051095019977,20230110,1300.0,1300.0,0.0,0.0
46455051095019977,20230111,1300.0,1300.0,0.0,0.0
46455051095019977,20230114,1659.0,1659.0,6.0,9954000.0
46455051095019977,20230115,1659.0,1659.0,0.0,0.0
46455051095019977,20230116,1659.0,1659.0,0.0,0.0
46455051095019977,20230117,1659.0,1659.0,0.0,0.0
46455051095019977,20230118,1659.0,1659.0,0.0,0.0
46455051095019977,20230121,1659.0,1659.0,0.0,0.0
46455051095019977,20230122,1659.0,1659.0,0.0,0.0
46455051095019977,20230123,1659.0,1659.0,0.0,0.0
46455051095019977,20230124,1659.0,1659.0,0.0,0.0
13642757667348413,20221226,599.0,599.0,1000.0,599000000.0
13642757667348413,20230125,1599.0,1599.0,0.0,0.0
13642757667348413,20221228,1207.0,1251.0,350.0,422540000.0
13642757667348413,20221231,1207.0,1251.0,0.0,0.0
13642757667348413,20230101,1207.0,1251.0,0.0,0.0
13642757667348413,20230102,1207.0,1251.0,0.0,0.0
13642757667348413,20230103,1217.0,1200.0,19.0,23130000.0
13642757667348413,20230104,1302.0,1390.0,3807.0,4956468000.0
13642757667348413,20230107,1302.0,1390.0,0.0,0.0
13642757667348413,20230108,1526.0,1500.0,12.0,18307000.0
13642757667348413,20230109,1550.0,1550.0,8.0,12400000.0
13642757667348413,20230110,1540.0,1540.0,1.0,1540000.0
13642757667348413,20230111,1540.0,1540.0,0.0,0.0
13642757667348413,20230114,1500.0,1500.0,1.0,1500000.0
13642757667348413,20230115,1500.0,1500.0,0.0,0.0
13642757667348413,20230116,1600.0,1600.0,490.0,784000000.0
13642757667348413,20230117,1599.0,1650.0,520.0,831532000.0
13642757667348413,20230118,1599.0,1650.0,0.0,0.0
13642757667348413,20230121,1599.0,1650.0,0.0,0.0
13642757667348413,20230122,1599.0,1650.0,0.0,0.0
13642757667348413,20230123,1500.0,1500.0,34.0,51000000.0
13642757667348413,20230124,1599.0,1599.0,400.0,639600000.0
38585804683512839,20221226,1080.0,1080.0,0.0,0.0
38585804683512839,20230125,1380.0,1380.0,0.0,0.0
38585804683512839,20221228,1080.0,1080.0,0.0,0.0
38585804683512839,20221231,1080.0,1080.0,0.0,0.0
38585804683512839,20230101,793.0,790.0,15.0,11900000.0
38585804683512839,20230102,793.0,790.0,0.0,0.0
38585804683512839,20230103,793.0,790.0,0.0,0.0
38585804683512839,20230104,731.0,1050.0,729.0,532850000.0
38585804683512839,20230107,722.0,1350.0,31.0,22380000.0
38585804683512839,20230108,1525.0,1525.0,1.0,1525000.0
38585804683512839,20230109,1380.0,1380.0,47.0,64860000.0
38585804683512839,20230110,1380.0,1380.0,0.0,0.0
38585804683512839,20230111,1380.0,1380.0,0.0,0.0
38585804683512839,20230114,1380.0,1380.0,0.0,0.0
38585804683512839,20230115,1380.0,1380.0,0.0,0.0
38585804683512839,20230116,1380.0,1380.0,0.0,0.0
38585804683512839,20230117,1380.0,1380.0,5.0,6900000.0
38585804683512839,20230118,1380.0,1380.0,0.0,0.0
38585804683512839,20230121,1380.0,1380.0,0.0,0.0
38585804683512839,20230122,1380.0,1380.0,0.0,0.0
38585804683512839,20230123,1380.0,1380.0,0.0,0.0
38585804683512839,20230124,1380.0,1380.0,0.0,0.0
71905567925865825,20221226,790.0,800.0,67.0,52902000.0
71905567925865825,20230125,1008.0,1000.0,0.0,0.0
71905567925865825,20221228,972.0,940.0,418.0,406223000.0
71905567925865825,20221231,741.0,755.0,1103.0,817805000.0
71905567925865825,20230101,702.0,700.0,288.0,202046000.0
71905567925865825,20230102,750.0,750.0,100.0,75001000.0
71905567925865825,20230103,795.0,790.0,403.0,320316000.0
71905567925865825,20230104,871.0,891.0,595.0,518297000.0
71905567925865825,20230107,994.0,1050.0,3432.0,3411520000.0
71905567925865825,20230108,895.0,1168.0,817.0,731427000.0
71905567925865825,20230109,1184.0,1180.0,564.0,667893000.0
71905567925865825,20230110,1142.0,1080.0,454.0,518607000.0
71905567925865825,20230111,961.0,1050.0,987.0,948910000.0
71905567925865825,20230114,1067.0,1160.0,2112.0,2253465000.0
71905567925865825,20230115,1067.0,1160.0,0.0,0.0
71905567925865825,20230116,1301.0,1390.0,2450.0,3188664000.0
71905567925865825,20230117,1283.0,1240.0,1905.0,2443794000.0
71905567925865825,20230118,1236.0,1150.0,1701.0,2101769000.0
71905567925865825,20230121,1277.0,1200.0,945.0,1207110000.0
71905567925865825,20230122,1190.0,1289.0,1695.0,2016401000.0
71905567925865825,20230123,1228.0,1200.0,355.0,436012000.0
71905567925865825,20230124,1008.0,1000.0,356.0,358961000.0
69245686784127639,20221226,300.0,300.0,300.0,90000000.0
69245686784127639,20230125,655.0,640.0,654.0,428240000.0
69245686784127639,20221228,744.0,800.0,1583.0,1178508000.0
69245686784127639,20221231,645.0,643.0,1241.0,800828000.0
69245686784127639,20230101,554.0,560.0,48.0,26600000.0
69245686784127639,20230102,708.0,698.0,51.0,36102000.0
69245686784127639,20230103,651.0,531.0,55.0,35793000.0
69245686784127639,20230104,713.0,789.0,157.0,111917000.0
69245686784127639,20230107,861.0,860.0,242.0,208314000.0
69245686784127639,20230108,838.0,800.0,132.0,110600000.0
69245686784127639,20230109,927.0,998.0,435.0,403394000.0
69245686784127639,20230110,932.0,870.0,678.0,632076000.0
69245686784127639,20230111,860.0,860.0,100.0,86000000.0
69245686784127639,20230114,886.0,950.0,74.0,65560000.0
69245686784127639,20230115,886.0,950.0,0.0,0.0
69245686784127639,20230116,1161.0,1200.0,720.0,836053000.0
69245686784127639,20230117,1129.0,1020.0,954.0,1076658000.0
69245686784127639,20230118,1129.0,1020.0,0.0,0.0
69245686784127639,20230121,952.0,999.0,167.0,159054000.0
69245686784127639,20230122,952.0,999.0,0.0,0.0
69245686784127639,20230123,943.0,970.0,55.0,51850000.0
69245686784127639,20230124,831.0,990.0,23.0,19110000.0
18159395547717716,20221226,486.0,519.0,1402.0,681863000.0
18159395547717716,20230125,558.0,560.0,50.0,27880000.0
18159395547717716,20221228,647.0,600.0,68.0,43971000.0
18159395547717716,20221231,521.0,555.0,16.0,8329000.0
18159395547717716,20230101,497.0,497.0,132.0,65661000.0
18159395547717716,20230102,493.0,540.0,3079.0,1519170000.0
18159395547717716,20230103,496.0,629.0,257.0,127584000.0
18159395547717716,20230104,563.0,595.0,170.0,95631000.0
18159395547717716,20230107,639.0,689.0,577.0,368921000.0
18159395547717716,20230108,695.0,680.0,193.0,134219000.0
18159395547717716,20230109,807.0,840.0,268.0,216157000.0
18159395547717716,20230110,857.0,840.0,110.0,94270000.0
18159395547717716,20230111,709.0,620.0,203.0,143840000.0
18159395547717716,20230114,704.0,693.0,411.0,289187000.0
18159395547717716,20230115,704.0,693.0,0.0,0.0
18159395547717716,20230116,897.0,1000.0,2075.0,1860823000.0
18159395547717716,20230117,938.0,836.0,102.0,95699000.0
18159395547717716,20230118,837.0,800.0,146.0,122155000.0
18159395547717716,20230121,604.0,850.0,16.0,9662000.0
18159395547717716,20230122,800.0,800.0,27.0,21600000.0
18159395547717716,20230123,727.0,800.0,168.0,122160000.0
18159395547717716,20230124,630.0,650.0,314.0,197764000.0
48340625482654268,20221226,293.0,324.0,499.0,146226000.0
48340625482654268,20230125,344.0,313.0,278.0,95582000.0
48340625482654268,20221228,393.0,338.0,169.0,66468000.0
48340625482654268,20221231,417.0,420.0,71.0,29608000.0
48340625482654268,20230101,417.0,420.0,0.0,0.0
48340625482654268,20230102,409.0,400.0,207.0,84690000.0
48340625482654268,20230103,356.0,356.0,4.0,1424000.0
48340625482654268,20230104,447.0,480.0,1155.0,516206000.0
48340625482654268,20230107,568.0,569.0,367.0,208275000.0
48340625482654268,20230108,573.0,573.0,4.0,2292000.0
48340625482654268,20230109,738.0,642.0,53.0,39134000.0
48340625482654268,20230110,681.0,640.0,91.0,61940000.0
48340625482654268,20230111,604.0,600.0,51.0,30800000.0
48340625482654268,20230114,584.0,594.0,63.0,36765000.0
48340625482654268,20230115,584.0,594.0,0.0,0.0
48340625482654268,20230116,808.0,880.0,120.0,96959000.0
48340625482654268,20230117,1024.0,1250.0,42.0,43025000.0
48340625482654268,20230118,850.0,850.0,12.0,10200000.0
48340625482654268,20230121,850.0,850.0,0.0,0.0
48340625482654268,20230122,850.0,850.0,0.0,0.0
48340625482654268,20230123,850.0,850.0,0.0,0.0
48340625482654268,20230124,439.0,550.0,220.0,96656000.0
12303046915649271,20221226,1.0,1.0,0.0,0.0
12303046915649271,20230125,250.0,250.0,6.0,1500000.0
12303046915649271,20221228,323.0,300.0,66.0,21300000.0
12303046915649271,20221231,323.0,300.0,0.0,0.0
12303046915649271,20230101,323.0,300.0,0.0,0.0
12303046915649271,20230102,323.0,300.0,0.0,0.0
12303046915649271,20230103,284.0,284.0,20.0,5680000.0
12303046915649271,20230104,341.0,389.0,46.0,15690000.0
12303046915649271,20230107,400.0,400.0,10.0,4000000.0
12303046915649271,20230108,400.0,400.0,0.0,0.0
12303046915649271,20230109,400.0,400.0,0.0,0.0
12303046915649271,20230110,400.0,400.0,0.0,0.0
12303046915649271,20230111,400.0,400.0,20.0,8000000.0
12303046915649271,20230114,416.0,600.0,166.0,69002000.0
12303046915649271,20230115,416.0,600.0,0.0,0.0
12303046915649271,20230116,700.0,700.0,1.0,700000.0
12303046915649271,20230117,700.0,700.0,0.0,0.0
12303046915649271,20230118,700.0,700.0,0.0,0.0
12303046915649271,20230121,700.0,700.0,0.0,0.0
12303046915649271,20230122,700.0,700.0,0.0,0.0
12303046915649271,20230123,330.0,330.0,15.0,4950000.0
12303046915649271,20230124,330.0,330.0,0.0,0.0
38617573622999252,20221226,50.0,50.0,0.0,0.0
38617573622999252,20230125,84.0,170.0,298.0,24978000.0
38617573622999252,20221228,250.0,250.0,110.0,27500000.0
38617573622999252,20221231,250.0,250.0,0.0,0.0
38617573622999252,20230101,250.0,250.0,0.0,0.0
38617573622999252,20230102,250.0,250.0,0.0,0.0
38617573622999252,20230103,150.0,150.0,20.0,3000000.0
38617573622999252,20230104,230.0,250.0,20.0,4600000.0
38617573622999252,20230107,300.0,300.0,10.0,3000000.0
38617573622999252,20230108,350.0,350.0,50.0,17500000.0
38617573622999252,20230109,400.0,400.0,5.0,2000000.0
38617573622999252,20230110,314.0,300.0,696.0,218466000.0
38617573622999252,20230111,296.0,290.0,35.0,10350000.0
38617573622999252,20230114,287.0,300.0,14005.0,4018831000.0
38617573622999252,20230115,287.0,300.0,0.0,0.0
38617573622999252,20230116,336.0,439.0,5981.0,2011389000.0
38617573622999252,20230117,320.0,310.0,2669.0,855380000.0
38617573622999252,20230118,324.0,350.0,984.0,318661000.0
38617573622999252,20230121,296.0,284.0,453.0,133986000.0
38617573622999252,20230122,230.0,230.0,2152.0,495541000.0
38617573622999252,20230123,174.0,155.0,351.0,61200000.0
38617573622999252,20230124,151.0,150.0,261.0,39450000.0
4998140013469840,20221226,1.0,1.0,0.0,0.0
4998140013469840,20230125,181.0,181.0,0.0,0.0
4998140013469840,20221228,100.0,150.0,4.0,400000.0
4998140013469840,20221231,100.0,150.0,0.0,0.0
4998140013469840,20230101,100.0,150.0,0.0,0.0
4998140013469840,20230102,100.0,150.0,0.0,0.0
4998140013469840,20230103,100.0,150.0,0.0,0.0
4998140013469840,20230104,170.0,170.0,26.0,4420000.0
4998140013469840,20230107,170.0,170.0,0.0,0.0
4998140013469840,20230108,170.0,170.0,8.0,1360000.0
4998140013469840,20230109,170.0,170.0,0.0,0.0
4998140013469840,20230110,182.0,180.0,10.0,1820000.0
4998140013469840,20230111,160.0,160.0,20.0,3200000.0
4998140013469840,20230114,150.0,150.0,50.0,7500000.0
4998140013469840,20230115,150.0,150.0,0.0,0.0
4998140013469840,20230116,150.0,150.0,0.0,0.0
4998140013469840,20230117,181.0,181.0,60.0,10860000.0
4998140013469840,20230118,181.0,181.0,0.0,0.0
4998140013469840,20230121,181.0,181.0,0.0,0.0
4998140013469840,20230122,181.0,181.0,0.0,0.0
4998140013469840,20230123,181.0,181.0,0.0,0.0
4998140013469840,20230124,181.0,181.0,0.0,0.0
3958038453858475,20230125,80.0,80.0,0.0,0.0
3958038453858475,20230109,1.0,1.0,0.0,0.0
3958038453858475,20230110,1.0,1.0,0.0,0.0
3958038453858475,20230111,1.0,1.0,0.0,0.0
3958038453858475,20230114,88.0,87.0,282.0,24944000.0
3958038453858475,20230115,88.0,87.0,0.0,0.0
3958038453858475,20230116,161.0,170.0,58.0,9340000.0
3958038453858475,20230117,144.0,147.0,221.0,31882000.0
3958038453858475,20230118,130.0,130.0,10.0,1300000.0
3958038453858475,20230121,92.0,100.0,20.0,1850000.0
3958038453858475,20230122,95.0,95.0,16.0,1520000.0
3958038453858475,20230123,80.0,80.0,15.0,1200000.0
3958038453858475,20230124,80.0,80.0,0.0,0.0
11761430429436688,20230125,1574.0,1500.0,363.0,571290000.0
11761430429436688,20230114,1.0,1.0,0.0,0.0
11761430429436688,20230115,1.0,1.0,0.0,0.0
11761430429436688,20230116,1.0,1.0,0.0,0.0
11761430429436688,20230117,1900.0,1900.0,101.0,191900000.0
11761430429436688,20230118,1900.0,1900.0,0.0,0.0
11761430429436688,20230121,1900.0,1900.0,0.0,0.0
11761430429436688,20230122,1900.0,1900.0,0.0,0.0
11761430429436688,20230123,1900.0,1900.0,0.0,0.0
11761430429436688,20230124,1900.0,1900.0,0.0,0.0
29930044201455814,20230125,1484.0,1480.0,148.0,219600000.0
29930044201455814,20230114,1.0,1.0,0.0,0.0
29930044201455814,20230115,1.0,1.0,0.0,0.0
29930044201455814,20230116,1.0,1.0,0.0,0.0
29930044201455814,20230117,1850.0,1850.0,5.0,9250000.0
29930044201455814,20230118,1850.0,1850.0,0.0,0.0
29930044201455814,20230121,1850.0,1850.0,0.0,0.0
29930044201455814,20230122,1850.0,1850.0,0.0,0.0
29930044201455814,20230123,1850.0,1850.0,0.0,0.0
29930044201455814,20230124,1850.0,1850.0,0.0,0.0
24686517006855833,20230125,1720.0,1720.0,0.0,0.0
24686517006855833,20230114,1.0,1.0,0.0,0.0
24686517006855833,20230115,1.0,1.0,0.0,0.0
24686517006855833,20230116,1.0,1.0,0.0,0.0
24686517006855833,20230117,1720.0,1720.0,5.0,8600000.0
24686517006855833,20230118,1720.0,1720.0,0.0,0.0
24686517006855833,20230121,1720.0,1720.0,0.0,0.0
24686517006855833,20230122,1720.0,1720.0,0.0,0.0
24686517006855833,20230123,1720.0,1720.0,0.0,0.0
24686517006855833,20230124,1720.0,1720.0,0.0,0.0
276693290486912,20230125,1016.0,955.0,13056.0,13269082000.0
276693290486912,20230114,1.0,1.0,0.0,0.0
276693290486912,20230115,1.0,1.0,0.0,0.0
276693290486912,20230116,1.0,1.0,0.0,0.0
276693290486912,20230117,1051.0,1060.0,4180.0,4391863000.0
276693290486912,20230118,1053.0,1100.0,27953.0,29441070000.0
276693290486912,20230121,1177.0,1190.0,7244.0,8527620000.0
276693290486912,20230122,1200.0,1200.0,3164.0,3796477000.0
276693290486912,20230123,1177.0,1160.0,4717.0,5552677000.0
276693290486912,20230124,1132.0,1120.0,24300.0,27511538000.0
48492473044514538,20230125,1.0,1.0,0.0,0.0
48492473044514538,20230114,1.0,1.0,0.0,0.0
48492473044514538,20230115,1.0,1.0,0.0,0.0
48492473044514538,20230116,1.0,1.0,0.0,0.0
48492473044514538,20230117,1.0,1.0,0.0,0.0
48492473044514538,20230118,1.0,1.0,0.0,0.0
48492473044514538,20230121,1.0,1.0,0.0,0.0
48492473044514538,20230122,1.0,1.0,0.0,0.0
48492473044514538,20230123,1.0,1.0,0.0,0.0
48492473044514538,20230124,1.0,1.0,0.0,0.0
16972882105480146,20230125,783.0,800.0,295.0,231000000.0
16972882105480146,20230114,1.0,1.0,0.0,0.0
16972882105480146,20230115,1.0,1.0,0.0,0.0
16972882105480146,20230116,1.0,1.0,0.0,0.0
16972882105480146,20230117,1.0,1.0,0.0,0.0
16972882105480146,20230118,1.0,1.0,0.0,0.0
16972882105480146,20230121,1.0,1.0,0.0,0.0
16972882105480146,20230122,1.0,1.0,0.0,0.0
16972882105480146,20230123,1.0,1.0,0.0,0.0
16972882105480146,20230124,1.0,1.0,0.0,0.0
37148787366402915,20230125,780.0,780.0,10.0,7800000.0
37148787366402915,20230114,1.0,1.0,0.0,0.0
37148787366402915,20230115,1.0,1.0,0.0,0.0
37148787366402915,20230116,1.0,1.0,0.0,0.0
37148787366402915,20230117,1.0,1.0,0.0,0.0
37148787366402915,20230118,1.0,1.0,0.0,0.0
37148787366402915,20230121,1020.0,1020.0,3.0,3060000.0
37148787366402915,20230122,1020.0,1020.0,0.0,0.0
37148787366402915,20230123,1020.0,1020.0,0.0,0.0
37148787366402915,20230124,1020.0,1020.0,0.0,0.0
29116802284143489,20230125,977.0,1000.0,336.0,328178000.0
29116802284143489,20230114,1.0,1.0,0.0,0.0
29116802284143489,20230115,1.0,1.0,0.0,0.0
29116802284143489,20230116,1.0,1.0,0.0,0.0
29116802284143489,20230117,1.0,1.0,0.0,0.0
29116802284143489,20230118,1.0,1.0,0.0,0.0
29116802284143489,20230121,472.0,500.0,2.0,944000.0
29116802284143489,20230122,472.0,500.0,0.0,0.0
29116802284143489,20230123,442.0,440.0,2.0,884000.0
